time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-1.03526977594,-0.838709391328,15.9863755224,6.21985604537,0.0954323284858,0.0,-1.30540851207,-1.14715165786,4.85963540753,0.0564005991225,0.0715228816763,0.0,425.5179246980792,425.7139301681757,425.8065549397189,423.2865560781885
2.3400000000000016,-1.11498324863,-0.908450372282,16.2743542638,6.22307000009,0.100343322385,0.0,-1.35209005065,-1.1773643888,4.74011880621,0.0471923261693,0.0970590949646,0.0,388.2773041933911,390.67229591955055,388.8204963247975,387.95902526909583
2.4000000000000017,-1.19853073221,-0.980524462379,16.564557199,6.22586465735,0.105844747397,0.0,-1.43340599,-1.22474130372,4.93237522894,0.0453193712166,0.0779046719341,0.0,488.57861952709584,487.1544042208365,488.60239602822077,488.4637994970253
2.4600000000000017,-1.28725443659,-1.05546940307,16.8678736308,6.22848839784,0.110617152192,0.0,-1.52452356708,-1.27304245043,5.17696181993,0.0403428500815,0.0826234347772,0.0,504.084070281286,504.4292298559536,505.6581692004608,505.30031890859294
2.520000000000002,-1.38068491786,-1.13282301736,17.1779734657,6.23052347955,0.115326139831,0.0,-1.5902553678,-1.30523561026,5.15968701994,0.0162238024804,0.0685599977036,0.0,428.8766807458757,427.6854256279624,428.93407078916294,426.88098727731546
2.580000000000002,-1.47850062143,-1.21224256989,17.4901099474,6.23101583566,0.119087871676,0.0,-1.67063001967,-1.34198899702,5.24435489586,-0.0170653291702,0.0471548724149,0.0,461.57098158045085,459.8809367512192,461.6738246705238,459.03930909158055
2.640000000000002,-1.58155734291,-1.2940167259,17.8101675898,6.22998930319,0.121932299259,0.0,-1.76482705912,-1.383892832,5.4232469441,-0.0171961029908,0.0479067621278,0.0,488.84910379137835,488.90626553070194,490.32371064129217,490.3141035728219
2.700000000000002,-1.68978696415,-1.3780925199,18.1364901702,6.22887184106,0.124685226419,0.0,-1.84308280169,-1.41872992345,5.45390318661,-0.0216456776915,0.0414911767229,0.0,446.57898110267905,446.0564873739959,447.50432882853664,447.1419774944035
2.760000000000002,-1.80280725006,-1.46429849167,18.4649622754,6.22844024222,0.127039169046,0.0,-1.92447948439,-1.45487049651,5.49484900389,0.0121778675808,0.0342830141045,0.0,451.34148761232854,450.7599906517407,448.83716410540706,451.5744099758917
2.820000000000002,-1.92071588394,-1.55265889496,18.7955380118,6.2287934346,0.128791594257,0.0,-2.00598959909,-1.49042654056,5.52410151675,-0.0112840786963,0.0163887344256,0.0,448.18556188950413,446.7287781214271,448.66922499604976,446.75991827762357
2.880000000000002,-2.04349883889,-1.64313183714,19.1274621053,6.22832754179,0.129974441577,0.0,-2.08689031771,-1.52539417326,5.53986196989,-0.00152069741825,0.0256496961447,0.0,443.10138921927324,443.8621828356953,443.73216414911343,444.53319986474787
2.940000000000002,-2.17143909188,-1.73582549009,19.4624039769,6.22900026761,0.131654919851,0.0,-2.17791698211,-1.56434627866,5.6243355249,0.0289439580957,0.03234975747,0.0,465.5927457219379,466.1169037918509,464.1102115632961,466.49554745916777
3.000000000000002,-2.30451355883,-1.83069031019,19.7996221255,6.23068801116,0.133785472195,0.0,-2.25810982282,-1.59768630187,5.61622109681,0.0264475901067,0.0411774065681,0.0,437.04927814408074,437.7851376285344,437.9459801981908,437.7384702419016
3.0600000000000023,-2.44251912765,-1.92755899928,20.1368879475,6.23199079328,0.136053318831,0.0,-2.34231044552,-1.63115339181,5.62581923455,0.00998701932792,0.0299977667822,0.0,443.8826399756378,442.9647319170355,444.1459326778404,442.79359409103523
3.1200000000000023,-2.58504347587,-2.02620344748,20.4705005945,6.23265304153,0.137683537306,0.0,-2.40874654048,-1.6570010495,5.49518184265,0.0130596756397,0.0208133808012,0.0,397.0979967107089,396.2546534491051,396.07105483363216,396.3535091816264
3.1800000000000024,-2.73229900622,-2.12665224653,20.8014108649,6.23342825596,0.138497936861,0.0,-2.49988624624,-1.69122505463,5.53486564904,0.0126399077607,-0.00766532184425,0.0,453.0455640381293,450.7494392359337,452.2790408763098,452.2451020258757
3.2400000000000024,-2.88457737271,-2.22897800342,21.1313580107,6.23381636769,0.137537782313,0.0,-2.5761167415,-1.71962157915,5.46368063278,-0.0102356167297,-0.0431944198967,0.0,418.1766330207242,415.0694104405488,417.3430152198247,415.34108388094313
3.3000000000000025,-3.04151315159,-2.33304226793,21.4576994238,6.23289590356,0.134737417281,0.0,-2.65496152677,-1.74927379074,5.41458696506,-0.0282580745413,-0.0547371853526,0.0,424.23989617298304,423.24596500832826,423.48139364661796,421.9280163451426
3.3600000000000025,-3.20355392236,-2.43905925718,21.7841062477,6.23134868169,0.131690264449,0.0,-2.74613469132,-1.78477923088,5.46535793945,-0.0212543431944,-0.0438700060249,0.0,454.52447958287854,455.39312319427836,454.71147830321854,455.27218651803565
3.4200000000000026,-3.37097840595,-2.54721967806,22.1132118499,6.23030511863,0.129528509373,0.0,-2.83450544852,-1.82067951124,5.50459175804,-0.0106134727971,-0.0237308024699,0.0,450.2058365955399,451.8320484934121,452.48957527266174,453.3456193404058
3.4800000000000026,-3.54382720976,-2.65761305879,22.4457777911,6.23043160629,0.128015658858,0.0,-2.92699501783,-1.85911483709,5.58050298125,0.0198293443895,-0.0283590312303,0.0,464.45397268626954,464.09069503763584,462.16485772788775,464.5585419655264
3.5400000000000027,-3.72155582573,-2.77004157373,22.7778142822,6.23161635993,0.126098970381,0.0,-2.99729883341,-1.88846497401,5.48784362549,0.0195784831475,-0.040303752125,0.0,411.03569473557934,409.975016915427,409.68311798130253,409.66080780462914
3.6000000000000028,-3.90401377927,-2.88443183213,23.108441972,6.23304659839,0.123269424714,0.0,-3.08444783267,-1.92443501813,5.53285337636,0.031223941131,-0.0666467147006,0.0,455.33805331496734,453.2238321349996,453.58735044851875,454.5218452260181
3.660000000000003,-4.09151709959,-3.00089910845,23.4406197402,6.23479411836,0.118902010696,0.0,-3.1653936277,-1.95767661046,5.53975595725,0.0245586232432,-0.08937253559,0.0,443.0516207188033,441.17442581623607,443.28688922874176,442.73897016309104
3.720000000000003,-4.28350607327,-3.11921146427,23.7706130734,6.23595125961,0.113216306526,0.0,-3.23398581735,-1.98601730045,5.46050911723,0.00581213320372,-0.108616396776,0.0,415.87130644068816,414.17331330692133,413.89509353631627,412.24153396986355
3.780000000000003,-4.48007503325,-3.23943801589,24.1005784528,6.23630416745,0.107131099938,0.0,-3.31776946483,-2.02150915914,5.53803857838,0.0060207691642,-0.0899433707213,0.0,462.5883841484721,464.04810088218096,463.63672175570775,463.65301504235623
3.840000000000003,-4.68153375957,-3.36177351362,24.43480978,6.23618825473,0.101748112987,0.0,-3.3970802465,-2.05633152035,5.60274964062,-0.0268324954571,-0.089266738518,0.0,460.33904566518,460.38617754462007,461.3220144297834,458.72006383697146
